country,state,city,shape,duration_hours,duration_minutes,duration_seconds,comments,date_posted,latitude,longitude,date,time
au,Victoria,melbourne (vic&#44 australia),fireball,0.066666667,4.0,240.0,fast moving orange luminus balls of light,28/04/2001,-37.813938,144.963425,15/04/2001,19:45:00
au,New South Wales,sydney (australia),light,0.000833333,0.05,3.0,2 star-like lights moving in tandem across the night sky,12/05/2010,-33.861481,151.205475,15/04/2010,19:30:00
au,South Australia,adelaide  (south australia),unknown,0.166666667,10.0,600.0,At first it looked like two baloons spinning around each other I couldn&#39t tell just what it was so I ran to get my camera so I could st,20/06/2005,-34.928661,138.598633,16/04/2005,16:30:00
au,Western Australia,perth (australia),triangle,0.001944444,0.116666667,7.0,Anomalous image photographed over Perth city Western Australia invites questions.,15/05/2006,-31.95224,115.861397,16/04/2006,20:00:00
au,Victoria,logan (western australia),light,0.004166667,0.25,15.0,((HOAX??))  Pulsing Blue Ball of Electricity Making A Loud Siren Noise Vibrating my Body.,27/02/2014,-36.616667,143.466667,16/04/2013,3:00:00
au,New South Wales,cessnock (australia),oval,1.0,60.0,3600.0,There were about 6or7 flying at a distance&#44 Oval &amp; dark in shape with pipe work on outside.,27/04/2007,-32.832111,151.356232,17/04/1999,20:00:00
au,Western Australia,mandurah (australia),disk,0.333333333,20.0,1200.0,Green glowing UFO with blue spot light,30/09/2013,-32.526901,115.721703,17/04/2013,20:53:00
au,New South Wales,sydney (nsw&#44 australia),light,24.0,1440.0,86400.0,It was a bright object in the air&#44 like a star&#44 i was in the car staring at it before buildings got in the way&#44  after it was gone&#33,27/04/2004,-33.861481,151.205475,18/04/2004,12:34:00
au,Queensland,brisbane (australia),circle,0.008333333,0.5,30.0,A UFO seen in the sky.,8/10/2007,-27.47101,153.024292,18/04/2007,18:00:00
au,Queensland,brisbane (qld&#44 australia),light,0.083333333,5.0,300.0,HBCCUFO CANADIAN REPORT:  Object breaks into parts followed by military helicopters.,17/03/2004,-27.47101,153.024292,20/04/1982,20:00:00
au,Victoria,melbourne (vic&#44 australia),light,0.083333333,5.0,300.0,A drifting flashing glow of orange&#44 which went from dim to bright simultaneously - floated across the sky and dissappeared,26/04/2000,-37.813938,144.963425,20/04/2000,21:00:00
au,South Australia,adelaide  (south australia),disk,0.083333333,5.0,300.0,I saw a disc object with a green glow underneath&#44 I then saw a flash of green light and passed out for 2 hours,20/06/2005,-34.928661,138.598633,20/04/2005,6:30:00
au,Victoria,maffra (australia),disk,0.083333333,5.0,300.0,Large bright orange light,15/05/2013,-37.971321,146.983658,20/04/2012,20:30:00
au,Western Australia,margaret river (western australia),fireball,0.066666667,4.0,240.0,Saw a fireball in distance&#44 it approached slowly at about 200m above our house. It then passed directly overhead and dissappeared in th,24/05/1999,-33.953602,115.073914,21/04/1999,21:45:00
au,Queensland,brisbane (qld&#44 australia),cylinder,0.083333333,5.0,300.0,I&#39ve seen the 4 to 6 ft cyinder in Australia,7/10/2003,-27.47101,153.024292,2/04/2003,16:30:00
au,New South Wales,sydney (nsw&#44 australia),rectangle,0.275,16.5,990.0,the object was in a rectangular form and was hovering in the air for about 5 minutes then all of a sudden dissapeared,27/04/2003,-33.861481,151.205475,2/04/2003,16:30:00
au,Australian Capital Territory,canberra (australia),cone,0.033333333,2.0,120.0,cone shaped craft hovering in mid-air in Canberra&#44 Australia,30/10/2006,-35.27603,149.13435,22/04/1992,2:00:00
au,New South Wales,sydney (nsw&#44 australia),light,0.005958333,0.3575,21.45,A wierd satelite or a UFO...,2/05/2003,-33.861481,151.205475,23/04/2003,1:34:00
au,New South Wales,wollongong (australia),oval,0.0,0.0,0.0,spotted ufo of two balls of blue light travelling together with three red lights zipping around them.,12/05/2010,-34.424,150.893448,23/04/2010,23:15:00
au,South Australia,forster (australia),circle,2.0,120.0,7200.0,Several orange lights stationary when illuminated but silently and continuously changing position we were positioned on a rocky headlan,24/04/2014,-34.75,139.55,23/04/2014,23:00:00
au,South Australia,adelaide  (south australia),circle,0.05,3.0,180.0,1 cluster of white lights surrounded by 2 larger circles of lights&#44 all flashing and rotating it was the base of something very large,30/04/2004,-34.928661,138.598633,25/04/2004,20:30:00
au,Western Australia,perth (australia),light,0.001111111,0.066666667,4.0,I saw a white-light ufo above my house.,27/04/2007,-31.95224,115.861397,25/04/2007,1:00:00
au,Victoria,melbourne (vic&#44 australia),light,0.004166667,0.25,15.0,appeared in one spot for 5 secs&#44 then went away fast My Mum and me could see  far away since it was a clear,27/04/2003,-37.813938,144.963425,26/04/2003,21:00:00
au,South Australia,adelaide (south australia),fireball,0.001388889,0.083333333,5.0,we were standin on the driveway looked up and saw it come at a great speed hovered made a weird buzz sound shot off came back then went,9/05/2003,-34.928661,138.598633,26/04/2003,21:15:00
au,Victoria,melbourne (vic&#44 australia),circle,0.016666667,1.0,60.0,Walking in the paddocks near the radio towers at night when in the distance above the mountain range I saw a large&#44 very bright&#44 white,24/05/1999,-37.813938,144.963425,28/04/1999,18:10:00
au,Queensland,townsville (australia),disk,0.016666667,1.0,60.0,Circular saucer type craft with lights flashing in a rotatry circular fashion whilst driving in east Australia&#44 then it disappeared,11/05/2005,-19.26639,146.805695,28/04/2005,20:13:00
au,Queensland,brisbane (australia),formation,0.005555556,0.333333333,20.0,Vanishing &#39V&#39 formation of 9 small bird like objects,15/05/2013,-27.47101,153.024292,29/04/2013,17:35:00
au,Queensland,gold coast (australia),teardrop,0.01,0.6,36.0,UFO sighting while surfing.  ((NUFORC Note:  Report from student.  PD)),15/05/2006,-28.00029,153.430878,30/04/2006,14:11:00
au,Queensland,brisbane (australia),light,0.002777778,0.166666667,10.0,Red light glide across the water at over 200 kilometers an hour (wasn&#39t in the air).,2/05/2014,-27.47101,153.024292,30/04/2014,4:40:00
au,New South Wales,mudgee (australia),other,0.0,0.0,0.0,Probable abduction of child in 1993 - Strange craft which appears to be remotely piloted,11/03/2003,-32.433333,149.583333,3/04/1993,16:30:00
au,Victoria,melbourne (vic&#44 australia),egg,0.002777778,0.166666667,10.0,At aprox. 20.45 I noticed 2 light emitting pinkish egg shaped objects n/w of my position. They were aprox 50 miles away travelling extr,7/03/1998,-37.813938,144.963425,3/04/1997,20:45:00
au,Western Australia,perth (australia),changing,2.0,120.0,7200.0,Red&#44 green&#44 flashing objects moving irriadically over ocean &amp;quot;playing tag&amp;quot; for several hours,11/04/2014,-31.95224,115.861397,4/04/2014,0:00:00
au,Western Australia,perth (australia),circle,0.166666667,10.0,600.0,3 bright orange circular objects flying across sky.,11/04/2014,-31.95224,115.861397,4/04/2014,23:00:00
au,Western Australia,northam (australia),disk,0.0,0.0,0.0,5 yellow glowing disk shaped objects flying north towards kalbarie makig a huming noice. i was scard.,16/12/2005,-31.649321,116.674232,5/04/2005,0:00:00
au,Western Australia,northam (australia),disk,0.001666667,0.1,6.0,5 disk shaped objects flying north towards kalbarie&#44 it was the scaries thing i had ever seen&#44 it seemed to glow a yellowie greenish co,16/12/2005,-31.649321,116.674232,5/04/2005,0:00:00
au,Queensland,mackay (qld&#44 australia),flash,0.361111111,21.66666667,1300.0,Sky clear with little extremly high cloud Object sighting approx 30 mins white to gold un random light flashing movement slowly to very,15/04/2000,-21.15345,149.165543,6/04/2000,21:10:00
au,New South Wales,armidale (australia),light,0.166666667,10.0,600.0,8 rapidly moving lights over Armidale,22/02/2005,-30.50828,151.671234,7/04/2003,21:00:00
au,Victoria,cooma (australia),oval,0.05,3.0,180.0,Oval UFO&#39s Down Under,9/04/2004,-36.416667,145.066667,7/04/2004,23:13:00
au,Victoria,melbourne (australia),disk,0.002777778,0.166666667,10.0,On Friday at about 2:30am I was standing out the front of my house having a cigg&#44 watching the sky as usual.... Then I see these to,15/05/2006,-37.813938,144.963425,7/04/2006,2:30:00
au,South Australia,adelaide  (south australia),fireball,0.083333333,5.0,300.0,red orange flying blob,6/07/2010,-34.928661,138.598633,7/04/2010,9:15:00
au,South Australia,adelaide (south australia),light,0.066666667,4.0,240.0,Yellow ball of light,15/10/2002,-34.928661,138.598633,8/04/2002,3:30:00
au,South Australia,adelaide (south australia),light,0.166666667,10.0,600.0,6 Bright orange lights in pyramid formation heading NW to SE moving as fast as comets&#44 but as far away as stars,25/04/2002,-34.928661,138.598633,8/04/2002,20:30:00
au,Victoria,wodonga  (australia),circle,0.133333333,8.0,480.0,three round bright lights in formation,8/04/2002,-36.121792,146.888092,8/04/2002,22:00:00
au,Victoria,melbourne (vic&#44 australia),triangle,0.0,0.0,0.0,Shocking Triangle citing on the fields of our farm,27/04/2004,-37.813938,144.963425,9/04/2004,23:00:00
au,Queensland,port douglas (australia),egg,2.0,120.0,7200.0,Multiple objects moving in an irregular fasion changing colour and direction at speed.,19/10/2011,-16.483829,145.467255,9/04/2011,23:30:00
au,Victoria,logan (australia),other,0.005555556,0.333333333,20.0,Black object near a flock of birds&#44 looked like floating paper but was too big and then proceeded to move straighter and faster. Oval.,12/04/2013,-36.616667,143.466667,9/04/2013,16:14:00
au,Western Australia,perth (australia),circle,0.05,3.0,180.0,A black ball passes over us in perth&#44 Aus&#44 wa,12/06/2008,-31.95224,115.861397,10/05/2008,8:00:00
au,Queensland,brisbane (australia),other,0.016666667,1.0,60.0,Silver object with lights seen over state capital  city brisbane australia in broad daylight 10/05/08,12/06/2008,-27.47101,153.024292,10/05/2008,10:00:00
au,Queensland,brisbane (australia),disk,0.008333333,0.5,30.0,BRISBANE object sighted 11 May 2012,13/05/2012,-27.47101,153.024292,11/05/2012,22:40:00
au,Western Australia,meekatharra (western australia),cone,0.166666667,10.0,600.0,Strange object spotted over regional Western Australia - May 2001,13/05/2003,-26.59524,118.493927,1/05/2001,14:00:00
au,Western Australia,perth (western australia),circle,2.0,120.0,7200.0,4 circula obgects 2by2 doing circles fast no sound. powersurge&#44 sound went through me.  (NUFORC Note:  Advertising lights??  PD)),12/06/2008,-31.95224,115.861397,1/05/2008,1:00:00
au,South Australia,mount gambier  (australia),sphere,0.083333333,5.0,300.0,Two orange balls one large one small chaseing each other playing games.Small ball then disappeared into large ball then took off at ver,5/08/2001,-37.831799,140.77919,12/05/2001,20:35:00
au,Queensland,brisbane (qld&#44 australia),light,0.001111111,0.066666667,4.0,quick flash of light that was unbearable,4/06/2004,-27.47101,153.024292,12/05/2004,2:00:00
au,New South Wales,sydney (nsw&#44 australia),light,96.0,5760.0,345600.0,Infra red light photographs (invisible) taken over 4 days may 04 and I day january 05 in same location,24/05/2005,-33.861481,151.205475,12/05/2004,23:00:00
au,Victoria,kalimna (australia),fireball,0.008333333,0.5,30.0,I was watching a movie late at night on TV when all the power and lights went off. I went outside and saw a green thing. I though it wa,30/10/2006,-37.883333,147.95,12/05/2006,22:40:00
au,Australian Capital Territory,australian capital territory (australia),triangle,0.0,0.0,0.0,((HOAX??))  triangular object with a dog looking life form inside.,4/03/2008,-35.5,149.0,12/05/2007,19:00:00
au,New South Wales,dubbo (australia),fireball,0.166666667,10.0,600.0,it was the scariest thing i&#39d ever seen.,5/08/2001,-32.24295,148.604843,13/05/2001,22:00:00
au,Victoria,melbourne (vic&#44 australia),disk,0.25,15.0,900.0,disc type object sighted along the coast of melbourne&#44 AU south eastern area. 4 object&#44 similar size&#44 moving at a slow pace but quick.,4/06/2004,-37.813938,144.963425,13/05/2004,4:00:00
au,Western Australia,perth (western australia),cigar,0.0,0.0,0.0,lots of UFOs,4/06/2004,-31.95224,115.861397,13/05/2004,23:00:00
au,New South Wales,wollongong (nsw&#44 australia),cigar,0.25,15.0,900.0,Bright Cigar object. Very high altitute on east.Traveling from north to south. Strong light was flashing from time to time. Time betwee,5/08/2001,-34.424,150.893448,14/05/2001,5:30:00
au,Tasmania,hobart (tasmania&#44 australia),other,0.008333333,0.5,30.0,Plane without engine pods or sound flys overhead,5/08/2001,-42.883209,147.331665,14/05/2001,14:00:00
au,Victoria,melbourne (vic&#44 australia),light,0.066666667,4.0,240.0,Stationary light turns and moves away a high speed,4/06/2004,-37.813938,144.963425,14/05/2004,22:30:00
au,Queensland,brisbane (qld&#44 australia),changing,1.0,60.0,3600.0,blinding lights very fast and changed shape,5/08/2001,-27.47101,153.024292,15/05/2001,19:00:00
au,Western Australia,perth (western australia),cone,0.0,0.0,0.0,Laying on my back gazing at the stars when i seen a light glinps in the sky shaped like a coon going towords earth lick this >,24/05/2005,-31.95224,115.861397,15/05/2005,20:20:00
au,Northern Territory,darwin (australia),unknown,0.000555556,0.033333333,2.0,UFO uses asteroid signiture for orbit entry,15/05/2006,-12.45722,130.836639,15/05/2006,1:21:00
au,Western Australia,perth (australia),light,2.0,120.0,7200.0,High altitude red lights moving too fast  to be any modern aircraft,27/08/2009,-31.95224,115.861397,17/05/2006,0:00:00
au,New South Wales,wollongong (australia),circle,0.001388889,0.083333333,5.0,round object at approx passenger jet altitude&#44 dull appearance lit up a perfect round intense orange burn&#44 lasted approx half a second&#44,29/05/2011,-34.424,150.893448,18/05/2011,22:45:00
au,Victoria,stratford  (australia),triangle,0.05,3.0,180.0,a HUGE triangle with pods on yellow streams going down to the ground.,5/08/2001,-37.963402,147.082596,19/05/2001,0:12:00
au,Victoria,melbourne (australia),oval,0.008333333,0.5,30.0,I caught myself gazing at a very luminous&#44 violet coloured&#44 oval shaped ball in the night sky,12/06/2007,-37.813938,144.963425,19/05/2007,20:30:00
au,Victoria,melbourne (vic&#44 australia),other,0.2,12.0,720.0,It was fork shaped with 3 points. the tips were blue. three lights ran down each point. first red. then green&#44 then blue. as soon as we,28/01/1999,-37.813938,144.963425,21/05/1992,20:34:00
au,Queensland,brisbane (qld&#44 australia),fireball,0.001388889,0.083333333,5.0,Myself and one other person witnessed a LARGE fireball with a bright incandescant core and a long flaming tail pass overhead in a NNE h,27/05/2003,-27.47101,153.024292,21/05/2003,19:45:00
au,New South Wales,central coast (australia),light,0.000555556,0.033333333,2.0,the shooting UFO,31/10/2008,-33.42979,151.371445,21/05/2006,16:00:00
au,Victoria,melbourne (vic&#44 australia),sphere,0.083333333,5.0,300.0,Three orange spheres in trangular formation came and went.,14/05/2002,-37.813938,144.963425,2/05/2002,23:00:00
au,Victoria,sale (australia),light,0.001666667,0.1,6.0,I witnessed 2 objects 5 minutes apart moving at a 45 degree incline then do a right angle turn into another 45 degree incline&#44 the inte,16/07/2003,-38.11095,147.068024,2/05/2003,6:35:00
au,Victoria,melbourne (australia),cigar,0.166666667,10.0,600.0,we were stargazing when a cigar shaped craft appeared.,7/08/2007,-37.813938,144.963425,2/05/2007,11:00:00
au,South Australia,adelaide  (south australia),triangle,0.0,0.0,0.0,shinny&#44 brown like it was made of old metal&#44 sometimes it changed colour such as a light purple/blackand it had a very bright light&#33,1/09/2004,-34.928661,138.598633,22/05/2003,22:30:00
au,Western Australia,perth (australia),disk,0.000833333,0.05,3.0,2 saucer shaped objects speeding through the moonlit sky Perth Australia,2/06/2013,-31.95224,115.861397,22/05/2013,22:30:00
au,Queensland,tamborine (australia),circle,0.033333333,2.0,120.0,It was amazing to look at as I knew I was looking at something very unusual.,5/08/2001,-27.883333,153.133333,23/05/2001,9:45:00
au,Victoria,melbourne (vic&#44 australia),disk,0.083333333,5.0,300.0,disk shaped object flashing colours very big&#44this report is true.,27/05/2003,-37.813938,144.963425,23/05/2003,20:00:00
au,Western Australia,perth (western australia),triangle,0.005555556,0.333333333,20.0,Triangle shape object,3/06/2003,-31.95224,115.861397,28/05/2003,18:55:00
au,New South Wales,wollongong (nsw&#44 australia),egg,0.033333333,2.0,120.0,Orange egg/oval shaped space craft shrinking and glowing bright and then changing color to red and looked like it was comming back and,3/06/2003,-34.424,150.893448,31/05/2003,20:04:00
au,Queensland,brisbane (qld&#44 australia),other,0.002777778,0.166666667,10.0,Bright flash&#44 but not a blinding flash&#44 then it took off&#44 and that was it.  Real wierd.  No sound.,5/08/2001,-27.47101,153.024292,3/05/2001,10:51:00
au,New South Wales,albury (nsw&#44 australia),light,0.083333333,5.0,300.0,Large Orange Mars-like ball and small star-like object descend from sky in Albury&#44 NSW Australia.,14/05/2002,-36.07494,146.923935,4/05/2002,18:00:00
au,Queensland,townsville (australia),other,0.416666667,25.0,1500.0,Strange&#44 motionless&#44 flickering coloured lights over townsville australia.,11/05/2005,-19.26639,146.805695,4/05/2005,22:30:00
au,Western Australia,gladstone (australia),light,0.083333333,5.0,300.0,Bright orange light slows down and flashes slowly and disappears.,15/05/2013,-25.933333,114.25,4/05/2013,9:00:00
au,New South Wales,sydney (nsw&#44 australia),egg,0.166666667,10.0,600.0,Strange circular object outside my home,20/12/2000,-33.861481,151.205475,5/05/2000,23:45:00
au,Australian Capital Territory,canberra (australia),circle,0.25,15.0,900.0,My mum and I were driving home late on Saturday night 5/08/06. I noticed something up in the sky - there were 4 amber coloured round sh,30/10/2006,-35.27603,149.13435,5/05/2006,22:30:00
au,Victoria,melbourne (australia),formation,0.001388889,0.083333333,5.0,formation of white lights travelling fast.,12/06/2008,-37.813938,144.963425,5/05/2008,1:00:00
au,Queensland,birdsville (australia),light,0.166666667,10.0,600.0,3 bright dimond shape lights hovering in the sky,12/12/2009,-25.9,139.366667,5/05/2009,19:15:00
au,Western Australia,perth (australia),other,0.016666667,1.0,60.0,Amazing photo of UFO in the night sky.,29/05/2012,-31.95224,115.861397,5/05/2012,19:00:00
au,Victoria,emerald (near) (qld&#44 australia),triangle,0.033333333,2.0,120.0,Seen a large black object in the sky with red lights at each point.,11/05/2005,-37.931671,145.440933,6/05/2005,18:30:00
au,Tasmania,hobart (australia),light,0.016666667,1.0,60.0,Strange orange light in Australia.,15/05/2013,-42.883209,147.331665,6/05/2013,0:10:00
au,South Australia,adelaide (south australia),triangle,0.001388889,0.083333333,5.0,first a dimond shape full of lights then travel right a v type object,2/04/1999,-34.928661,138.598633,7/05/1997,19:30:00
au,New South Wales,newcastle (australia),oval,0.008333333,0.5,30.0,Flashing disc over Kotara 2010,13/05/2012,-32.927792,151.784485,7/05/2010,22:30:00
au,Queensland,brisbane (qld&#44 australia),fireball,0.05,3.0,180.0,i saw 3 fiery balls dart around the sky,5/08/2001,-27.47101,153.024292,8/05/2001,20:30:00
au,Victoria,inverloch (australia),light,0.083333333,5.0,300.0,Bright orange light travelling above inverloch&#44 Vic&#44 Australia.,8/05/2014,-38.626591,145.722595,8/05/2014,18:45:00
au,New South Wales,wollongong (australia),light,0.05,3.0,180.0,Sighting of two unidentified flying objects in one night.,13/05/2012,-34.424,150.893448,9/05/2012,22:00:00
au,New South Wales,murwillumbah (just north of) (australia),disk,0.083333333,5.0,300.0,It was huge and it came down and hovered over the cane feilds just north of Murwillumbah in New South Wales Australia.My wife and i wer,12/06/2002,-28.32732,153.393387,10/06/1988,21:30:00
au,New South Wales,mudgee (australia),cone,0.083333333,5.0,300.0,UFO NSW Farmer 2002,8/07/2004,-32.433333,149.583333,10/06/2002,0:00:00
au,New South Wales,sydney (nsw&#44 australia),light,0.166666667,10.0,600.0,6 OR 7 BRIGHT ORANGE LIGHTS - LARGER THAN STARS - IN THE SOUTHERN CROSS FORMATION.  sTAYED STATIONARY FOR 5 MINUTES AND THEN DISPERSED.,15/10/2002,-33.861481,151.205475,10/06/2002,0:00:00
au,New South Wales,sydney (australia),changing,0.25,15.0,900.0,Clouds appearing from no where&#44 white dots and teleportation.,10/06/2010,-33.861481,151.205475,10/06/2010,13:52:00
au,New South Wales,nowra (australia),disk,0.274722222,16.48333333,989.0,On one sunday afternoon an object was seen 2-3km away in the east and without doubt it was a fling saucer.,18/02/2001,-34.88422,150.600357,11/06/1992,16:26:00
au,Australian Capital Territory,canberra (australia),changing,0.016666667,1.0,60.0,A big triangle kept on changing colors and dissapering near my school&#44 it lasted at least 1 minute,18/06/2003,-35.27603,149.13435,11/06/2003,13:40:00
au,New South Wales,batemans bay (nsw&#44 australia),light,0.001388889,0.083333333,5.0,softball size super white light very fast,20/06/2005,-35.706581,150.175415,11/06/2005,18:00:00
au,Queensland,brisbane (australia),triangle,0.083333333,5.0,300.0,The UFO was black&#44 with red lights and strange markings on it.,12/12/2009,-27.47101,153.024292,1/06/1968,0:00:00
au,New South Wales,molong (australia),disk,0.002777778,0.166666667,10.0,shiny&#44 like floro light on in sunlight&#44 40&#39long by 20&#39high craft&#44 3 tall 8&#39 men&#44 same glow as ship. 1 walking around 2 ea. side of ship,18/06/2003,-33.090969,148.869965,1/06/1972,8:00:00
au,New South Wales,sydney (nsw&#44 australia),rectangle,0.0,0.0,0.0,Aussie encounter downunder.,19/03/2002,-33.861481,151.205475,1/07/1975,0:00:00
au,Queensland,gold coast (australia),circle,0.0,0.0,0.0,Photo of a very large complex flying saucer or more likely photographic blemish &#44 which was not seen with the eye.,28/11/2007,-28.00029,153.430878,1/06/1983,12:00:00
au,New South Wales,sydney (nsw&#44 australia),circle,0.0,0.0,0.0,The object was round. roughly  30 feet across&#44 it had 2 main lights like driving lights which were on beaming directly into the night s,21/03/2003,-33.861481,151.205475,1/06/1985,23:00:00
au,Queensland,redcliffe (australia),other,0.033333333,2.0,120.0,It was late afternoon and I was about to set up for fishing on the beach it was completely blue sky no clouds I looked out towards More,7/08/2007,-27.233333,153.116667,1/06/1986,16:00:00
au,Victoria,melbourne (vic&#44 australia),fireball,0.166666667,10.0,600.0,I can&#44t exactly remember the date.....but it was early saturday morning at about 1.15 am......My friend and I were going home after a n,18/02/2001,-37.813938,144.963425,1/06/1988,1:15:00
au,Queensland,townsville (australia),teardrop,0.25,15.0,900.0,Craft invades no fly military airspace undetected by radar,15/05/2006,-19.26639,146.805695,1/06/1990,0:30:00
au,New South Wales,sydney (australia),oval,0.166666667,10.0,600.0,1990  sighting sydney australia reported 2008,31/10/2008,-33.861481,151.205475,1/06/1990,2:00:00
au,South Australia,whyalla (australia),rectangle,0.083333333,5.0,300.0,Lights in the sky,12/06/2007,-33.032681,137.564835,1/06/1995,23:00:00
au,Queensland,murgon (queensland) (australia),triangle,0.083333333,5.0,300.0,Traiangle of lights in the early Ausralian Morning,9/11/2002,-26.241699,151.940475,1/06/1996,2:00:00
au,Western Australia,kambalda (western australia),sphere,0.25,15.0,900.0,IT WAS A WINTER MORNING&#44THE REMNENTS OF A CYCLONE HAD LEFT A LOT OF WATER AROUND THE SMALL MINNING TOWN OF KAMBALDA .MY FRIEND AND I WE,18/06/2004,-31.201651,121.67083,1/07/1996,0:00:00
au,New South Wales,sydney (australia),circle,0.016666667,1.0,60.0,orb in back garden took off extended into a tail of light then vanished,12/06/2007,-33.861481,151.205475,1/06/1999,2:00:00
au,New South Wales,sydney (nsw&#44 australia),diamond,0.25,15.0,900.0,4 objects in a straight line with an orange glow,5/08/2001,-33.861481,151.205475,1/06/2001,20:00:00
au,Victoria,melbourne (vic&#44 australia),disk,0.166666667,10.0,600.0,a disk shaped ship with a black dot in the centre.the craft was gray &amp; moved rather slowly across the sky.,2/10/1999,-37.813938,144.963425,12/06/1999,12:00:00
au,New South Wales,sydney (chatswood) (nsw&#44 australia),circle,0.001388889,0.083333333,5.0,2 Lights zooming across the sky,1/07/2002,-33.861481,151.205475,12/06/2002,2:30:00
au,New South Wales,port macquarie (australia),circle,0.008333333,0.5,30.0,About 10pm one night as I was sitting at the back porch I glanced up to see a round black disc surrounded by a halo or aura silently fl,4/05/2004,-31.43084,152.908936,12/06/2002,22:00:00
au,Western Australia,perth (australia),formation,0.008333333,0.5,30.0,5 crafts in the air&#44 night&#44 searching with lights.,4/03/2008,-31.95224,115.861397,12/06/2007,22:10:00
au,Queensland,gold coast (australia),other,2.5,150.0,9000.0,Wake up go out to balcony to have a smoke:  i have one of the best views for the beach and sky&#44 all of a sudden I hear something that s,3/07/2013,-28.00029,153.430878,13/06/2013,3:00:00
au,New South Wales,sydney (australia),other,0.25,15.0,900.0,Possible humanoid being sighting / abduction attempt??  ((NUFORC Note:  Possibly not a serious report??  PD)),10/01/2009,-33.861481,151.205475,14/06/1999,3:00:00
au,Queensland,brisbane (qld&#44 australia),fireball,0.083333333,5.0,300.0,very bright light 25deg above horizon&#44 near sunset. caught the attention of other motorist - suddenly vanished,18/06/2003,-27.47101,153.024292,14/06/2003,17:20:00
au,New South Wales,sydney (nsw&#44 australia),unknown,0.0,0.0,0.0,Mind /thought controlled abduction due to failure through maternal intervention on first attempt.,23/12/2002,-33.861481,151.205475,15/06/1962,0:01:00
au,Victoria,moe (victoria) (australia),disk,0.001111111,0.066666667,4.0,1970s Moe Victoria Australia&#44 Edward Hunter Reserve UFO not a hoax.,21/03/2003,-38.17828,146.260986,15/06/1975,0:00:00
au,South Australia,port noarlunga (australia),circle,0.033333333,2.0,120.0,the lights had a rotational sequence on the bottom,28/08/2002,-35.15,138.466667,15/06/1976,18:30:00
au,Queensland,ipswitch (australia),circle,0.75,45.0,2700.0,iwas hade observed two round golden balls .one off them was going staet up and the other was going round in a cycle and then the were g,28/08/2002,-27.616667,152.766667,15/06/1999,18:30:00
au,Northern Territory,darwin (nt&#44 australia),other,0.083333333,5.0,300.0,golden orbs travelling in a line.,18/02/2001,-12.45722,130.836639,15/06/2000,21:30:00
au,Western Australia,perth (western australia),unknown,0.083333333,5.0,300.0,I saw three bright objects travelling together&#44 they were far away&#44 their velocity changed and one stoped it&#39s motion.,5/12/2001,-31.95224,115.861397,15/06/2001,6:10:00
au,Victoria,melbourne (vic&#44 australia),disk,0.0,0.0,0.0,around a little before midnight&#44 i notice an object stationary in mid air&#44 i thought what the hell? i needed a closer look&#44 so i ran in,24/02/2005,-37.813938,144.963425,15/06/2002,0:00:00
au,Queensland,brisbane (australia),oval,0.001388889,0.083333333,5.0,((HOAX??))  out at 7 pm and saw a pnk ufo withgrey windows and i&#39m not lying&#33,30/10/2006,-27.47101,153.024292,15/06/2006,19:00:00
au,New South Wales,sydney (australia),triangle,0.083333333,5.0,300.0,Multiple ships taking sample from Cooks River&#44 Sydney,7/08/2007,-33.861481,151.205475,15/06/2007,8:00:00
au,Western Australia,perth (australia),other,0.033333333,2.0,120.0,It was a stormy/ over cast night which usually make fishing better. Me&#44 my brother and my friend were down the harbour fishing of the r,12/01/2012,-31.95224,115.861397,15/06/2011,21:40:00
au,New South Wales,broken hill (australia),rectangle,0.0,0.0,0.0,regular sightings of massive &quot;intergalactic&quot; craft in or around Broken Hill NSW australia,23/12/2002,-31.961729,141.459976,16/06/1998,0:00:00
au,New South Wales,sydney (nsw&#44 australia),disk,0.0,0.0,0.0,a frind&#44 police office and i saw a disk like object that had an orange colour and i could see other colours from a far distance. At fir,16/07/2003,-33.861481,151.205475,17/06/1999,0:00:00
au,South Australia,adelaide (south australia),cylinder,0.166666667,10.0,600.0,I live appproximately 400 metres away from the Ocean&#44 this is not the first time I have seen usual craft.A good friend and I were lesur,1/07/2002,-34.928661,138.598633,17/06/2002,20:30:00
au,New South Wales,sydney (kings langley) (nsw&#44 australia),triangle,0.001944444,0.116666667,7.0,High-speed&#44 silent triangular formation of lights,8/07/2004,-33.861481,151.205475,17/06/2004,18:15:00
au,Western Australia,geraldton (australia),disk,0.083333333,5.0,300.0,Ufo had centre light that pulsated at irregular intervals.  ((NUFORC Note:  Student report.  Probable hoax.  PD)),7/08/2007,-28.778971,114.614594,17/06/2007,5:31:00
au,Victoria,devon meadows (vic&#44 australia),other,0.000833333,0.05,3.0,Big&#44 very bright and extremly fast.,23/06/2004,-38.166667,145.3,19/06/2004,1:02:00
au,Australian Capital Territory,canberra (australia),teardrop,3.0,180.0,10800.0,8 tear drop shaped ships flew over bungendore at aproximatly 1:30am eastern stanerd time,5/08/2001,-35.27603,149.13435,20/06/2001,1:30:00
au,South Australia,gumeracha (south australia),sphere,0.0,0.0,0.0,Bright red light with aura appeared to be hovering in the rainy night sky,23/06/2004,-34.823879,138.884674,20/06/2004,2:15:00
